session_id,timestamp,hp,max_hp,pos_x,pos_y,vel_x,vel_y,grounded,facing,enemy0_present,enemy0_rel_x,enemy0_rel_y,enemy0_distance,enemy0_attacking,enemy1_present,enemy1_rel_x,enemy1_rel_y,enemy1_distance,enemy1_attacking,action_left,action_right,action_up,action_down,action_jump,action_dash,action_attack,action_skill,action_heal
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.452,5,5,31.099,130.568,13.7,0,1,1,1,17.491,-5.294,18.275,0,1,8.841,21.392,23.147,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.495,5,5,31.649,130.568,8.25,0,1,1,1,16.941,-5.294,17.749,0,1,8.291,21.392,22.943,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.538,5,5,31.696,130.568,8.25,0,1,1,1,16.894,-5.294,17.704,0,1,8.244,21.392,22.926,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.62,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,8.244,21.392,22.926,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.686,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,8.244,21.392,22.926,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.686,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,8.244,21.392,22.926,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.768,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-6.293,21.973,22.856,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.811,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-6.093,21.973,22.802,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.854,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-5.893,21.955,22.732,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.896,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-5.693,21.913,22.64,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,29.961,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-5.493,21.847,22.527,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.005,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-5.293,21.757,22.391,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.052,5,5,31.696,130.568,0,0,1,1,1,16.894,-5.294,17.704,0,1,-4.893,21.505,22.054,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.1,5,5,31.552,130.568,0,0,1,-1,1,17.038,-5.294,17.842,0,1,-4.649,21.427,21.925,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.148,5,5,31.139,130.568,-8.25,0,1,-1,1,17.451,-5.294,18.236,0,1,-3.936,21.157,21.52,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.217,5,5,30.727,130.568,-8.25,0,1,-1,1,17.863,-5.294,18.631,0,1,-3.324,20.957,21.218,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.327,5,5,30.314,130.568,-8.25,0,1,-1,1,18.276,-5.294,19.027,0,1,-2.611,20.656,20.821,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.327,5,5,30.314,130.568,-8.25,0,1,-1,1,18.276,-5.294,19.027,0,1,-2.611,20.656,20.821,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.371,5,5,29.215,130.568,-8.25,0,1,-1,1,-0.812,19.956,19.973,0,1,19.375,-5.294,20.086,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.414,5,5,28.802,130.568,-8.25,0,1,-1,1,-0.199,19.756,19.757,0,1,19.788,-5.294,20.484,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.479,5,5,28.527,130.568,-8.25,0,1,-1,1,0.27,19.556,19.558,0,1,20.063,-5.294,20.75,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.521,5,5,28.114,130.568,-8.25,0,1,-1,1,0.853,19.356,19.375,0,1,20.476,-5.294,21.149,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.564,5,5,27.565,130.568,-8.25,0,1,-1,1,1.67,18.956,19.03,0,1,21.025,-5.294,21.682,0,1,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.608,5,5,27.29,130.568,-8.25,0,1,-1,1,1.997,18.856,18.962,0,1,21.3,-5.294,21.948,0,1,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.653,5,5,26.877,130.568,-8.25,0,1,-1,1,2.53,18.556,18.728,0,1,21.713,-5.294,22.349,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.696,5,5,26.747,130.568,-8.25,0,1,-1,1,2.711,18.356,18.555,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.761,5,5,26.747,130.568,0,0,1,-1,1,2.737,18.156,18.361,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.803,5,5,26.747,130.568,0,0,1,-1,1,2.739,17.956,18.164,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.845,5,5,26.747,130.568,0,0,1,-1,1,2.671,17.556,17.758,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.886,5,5,26.747,130.568,0,0,1,-1,1,2.639,17.456,17.655,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,30.969,5,5,26.747,130.568,0,0,1,-1,1,2.389,16.956,17.124,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.032,5,5,26.747,130.568,0,0,1,-1,1,2.247,16.756,16.906,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.032,5,5,26.747,130.568,0,0,1,-1,1,2.247,16.756,16.906,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.115,5,5,26.747,130.568,0,0,1,-1,1,1.791,16.256,16.355,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.156,5,5,26.747,130.568,0,0,1,-1,1,1.491,15.956,16.026,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.199,5,5,26.747,130.568,0,0,1,-1,1,1.391,15.856,15.917,0,1,21.843,-5.294,22.476,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.243,5,5,26.747,130.568,0,0,1,-1,1,1.091,15.556,15.594,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.305,5,5,26.747,130.568,0,0,1,-1,1,0.991,15.456,15.488,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.347,5,5,26.747,130.568,0,0,1,-1,1,0.691,15.156,15.172,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.388,5,5,26.747,130.568,0,0,1,-1,1,0.391,14.856,14.861,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.429,5,5,26.747,130.568,0,0,1,-1,1,0.191,14.656,14.657,0,1,21.843,-5.294,22.476,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.513,5,5,26.492,130.568,0,0,1,-1,1,0.051,14.256,14.256,0,1,22.098,-5.294,22.723,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.577,5,5,26.218,130.568,-8.25,0,1,-1,1,0.126,14.056,14.057,0,1,22.372,-5.294,22.99,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.577,5,5,26.218,130.568,-8.25,0,1,-1,1,0.126,14.056,14.057,0,1,22.372,-5.294,22.99,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.663,5,5,25.757,130.568,-8.25,0,1,-1,1,-0.013,13.456,13.456,0,1,22.833,-5.294,23.439,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.705,5,5,25.757,130.833,0,0,0,-1,1,-0.107,13.09,13.091,0,1,22.833,-5.56,23.501,0,0,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.747,5,5,25.757,131.704,0,17.4,0,-1,1,-0.353,11.92,11.925,0,1,22.833,-6.43,23.722,0,0,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.788,5,5,25.757,132.283,0,17.4,0,-1,1,-0.423,11.24,11.248,0,1,22.833,-7.01,23.885,0,0,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.853,5,5,25.757,132.642,0,17.4,0,-1,1,-0.597,10.582,10.599,0,1,14.183,19.318,23.966,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.895,5,5,25.928,132.733,0,5.1,0,1,1,-0.855,10.291,10.326,0,1,14.012,19.227,23.791,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.938,5,5,26.478,132.677,8.25,0.15,0,1,1,-1.471,9.997,10.105,0,1,22.112,-7.403,23.318,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,31.98,5,5,26.891,132.566,8.25,-1.65,0,1,1,-1.898,9.868,10.049,0,1,21.699,-7.292,22.892,0,0,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.063,5,5,26.912,134.114,0,19.26,0,1,1,-1.86,7.719,7.94,0,1,13.028,17.846,22.096,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.128,5,5,26.912,134.967,0,18.06,0,1,1,-1.85,6.626,6.88,0,1,13.028,16.993,21.412,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.128,5,5,26.912,134.967,0,18.06,0,1,1,-1.85,6.626,6.88,0,1,13.028,16.993,21.412,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.212,5,5,26.912,135.157,0,0.5,0,1,1,-1.93,5.837,6.148,0,1,13.028,16.804,21.263,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.254,5,5,26.912,135.173,0,0.5,0,1,1,-2.669,6.128,6.684,0,1,13.028,16.787,21.249,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.296,5,5,26.912,135.198,0,0.5,0,1,1,-3.268,6.353,7.144,0,1,13.028,16.762,21.23,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.338,5,5,26.877,135.215,0,0.5,0,1,1,-3.717,6.538,7.521,0,1,13.063,16.745,21.238,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.401,5,5,26.684,135.228,-2,0.5,0,-1,1,-3.917,6.689,7.751,0,1,13.256,16.732,21.347,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.442,5,5,26.476,135.226,-5,0.11,0,-1,1,-4.027,6.823,7.923,0,1,13.464,16.734,21.478,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.484,5,5,26.009,135.081,-7,-0.15,0,-1,1,-3.928,7.121,8.132,0,1,13.931,16.879,21.885,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.527,5,5,25.992,134.795,-7,-3.75,0,-1,1,-4.178,7.519,8.602,0,1,13.948,17.165,22.118,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.609,5,5,25.992,133.987,0,-9.75,0,-1,1,-4.426,8.43,9.521,0,1,13.948,17.974,22.751,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.672,5,5,25.992,133.548,0,-12.15,0,-1,1,-4.571,8.873,9.981,0,1,13.948,18.413,23.099,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.672,5,5,25.992,133.548,0,-12.15,0,-1,1,-4.571,8.873,9.981,0,1,13.948,18.413,23.099,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.754,5,5,25.992,131.484,0,-16.95,0,-1,1,-5.102,10.756,11.904,0,1,22.598,-6.211,23.436,0,0,0,1,0,0,0,1,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.796,5,5,25.992,130.743,0,-21.75,0,-1,1,-5.17,11.439,12.553,0,1,22.598,-5.469,23.251,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.839,5,5,25.992,130.568,0,-22.95,1,-1,1,-5.283,11.474,12.632,0,1,22.598,-5.294,23.21,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.88,5,5,26.301,130.568,0,0,1,1,1,-5.674,11.302,12.646,0,1,22.289,-5.294,22.909,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.944,5,5,26.575,130.568,8.25,0,1,1,1,-5.997,11.097,12.614,0,1,22.015,-5.294,22.642,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,32.987,5,5,26.988,130.568,8.25,0,1,1,1,-6.424,10.731,12.507,0,1,21.602,-5.294,22.241,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.029,5,5,27.538,130.568,8.25,0,1,1,1,-6.915,10.293,12.4,0,1,21.052,-5.294,21.708,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.072,5,5,27.813,130.568,8.25,0,1,1,1,-7.111,9.973,12.248,0,1,20.777,-5.294,21.441,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.157,5,5,28.638,130.568,8.25,0,1,1,1,-7.599,9.173,11.911,0,1,19.952,-5.294,20.642,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.222,5,5,29.192,130.568,8.25,0,1,1,1,-8.062,9.013,12.092,0,1,19.398,-5.294,20.107,0,0,1,0,0,0,1,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.222,5,5,29.192,130.568,8.25,0,1,1,1,-8.062,9.013,12.092,0,1,19.398,-5.294,20.107,0,0,1,0,0,0,1,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.307,5,5,32.506,130.565,28,0,1,1,1,-11.101,8.535,14.003,0,1,16.084,-5.292,16.932,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.35,5,5,32.953,130.567,26.9,0,1,1,1,-11.502,8.453,14.274,0,1,15.637,-5.294,16.508,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.393,5,5,33.366,130.568,8.25,0,1,1,1,-11.882,8.394,14.548,0,1,15.224,-5.294,16.118,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.437,5,5,33.641,130.568,8.25,0,1,1,1,-12.132,8.352,14.729,0,1,14.949,-5.294,15.859,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.502,5,5,34.053,130.568,8.25,0,1,1,1,-12.528,8.321,15.039,0,1,14.537,-5.294,15.471,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.545,5,5,34.328,130.568,8.25,0,1,1,1,14.262,-5.294,15.213,0,1,-12.79,8.299,15.246,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.588,5,5,34.878,130.568,8.25,0,1,1,1,13.712,-5.294,14.698,0,1,-13.327,8.277,15.688,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.631,5,5,35.291,130.568,8.25,0,1,1,1,13.299,-5.294,14.314,0,1,-13.415,8.096,15.669,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.674,5,5,35.566,130.568,8.25,0,1,1,1,13.024,-5.294,14.059,0,1,-13.547,8.015,15.74,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.781,5,5,36.391,130.568,8.25,0,1,1,1,12.199,-5.294,13.298,0,1,-14.165,7.899,16.218,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.781,5,5,36.391,130.568,8.25,0,1,1,1,12.199,-5.294,13.298,0,1,-14.165,7.899,16.218,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.824,5,5,36.666,130.568,8.25,0,1,1,1,11.924,-5.294,13.046,0,1,-14.419,7.887,16.435,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.867,5,5,37.216,130.568,8.25,0,1,1,1,11.374,-5.294,12.546,0,1,-14.911,7.855,16.854,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.952,5,5,37.903,130.568,8.25,0,1,1,1,10.687,-5.294,11.926,0,1,-15.569,7.839,17.431,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,33.995,5,5,38.316,130.568,8.25,0,1,1,1,10.274,-5.294,11.558,0,1,-15.973,7.834,17.79,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.06,5,5,38.59,130.568,8.25,0,1,1,1,10,-5.294,11.315,0,1,-16.241,7.83,18.03,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.102,5,5,39.004,130.568,8.25,0,1,1,1,9.586,-5.294,10.951,0,1,-16.606,7.785,18.34,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.146,5,5,39.553,130.568,8.25,0,1,1,1,9.037,-5.294,10.473,0,1,-16.987,7.622,18.619,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.189,5,5,39.828,130.568,8.25,0,1,1,1,8.762,-5.294,10.237,0,1,-17.205,7.566,18.795,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.232,5,5,40.241,130.568,8.25,0,1,1,1,8.349,-5.294,9.886,0,1,-17.411,7.363,18.904,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.275,5,5,40.654,130.568,8.25,0,1,1,1,7.936,-5.294,9.54,0,1,-17.656,7.198,19.066,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.339,5,5,40.928,130.568,8.25,0,1,1,1,7.662,-5.294,9.313,0,1,-17.738,7.008,19.073,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.383,5,5,41.341,130.568,8.25,0,1,1,1,7.249,-5.294,8.976,0,1,-17.851,6.708,19.07,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.426,5,5,41.5,130.568,8.25,0,1,1,1,7.09,-5.294,8.849,0,1,-17.71,6.408,18.833,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_201511_493_001.jsonl,34.468,5,5,41.5,130.568,0,0,1,1,1,7.09,-5.294,8.849,0,1,-17.51,6.208,18.578,0,0,0,0,0,0,0,0,0,0
